name,path,entity_name,newspaper,date,headline,text,EPU
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,How the OpenAI-Anthropic feud could warp the future of AI,unknown,09/03/2026,"How the OpenAI￾Anthropic feud could
warp the future of AI","The last time Sam Altman and Dario Amodei stood on stage together, they awkwardly tried to avoid physical contact even as other tech leaders held hands aloft for a group photo with India’s prime minister.
They looked like pouting kids on the playground—not the CEOs of OpenAI and Anthropic, two of the hottest names in the AI scene. To many, the odd exchange was the physical manifestation of the growing rivalry between the companies. Both have been eyeing going public this year and, in doing so, are fighting each other for users, talent and investor dollars.
Things have only grown more heated as the men and their companies have tried to claim the moral high ground in conflicting dealings with the Pentagon.
American business and Silicon Valley are littered with classic beefs fueled by ambition, greed and jealousy. Arguably such rivalries can be good for consumers in the long run. But the OpenAI-Anthropic feud carries a unique risk with the fate of still-nascent AI technology resting in just a few powerful hands.
The toxic turn between OpenAI and Anthropic fuels distrust and threatens to further rupture consensus around still-evolving safety practices. It will color public debate around how the technology should be used and influenced.
Heightened tensions exploded into view in recent days as each company tried to navigate its own relationship with the Pentagon and its demands for control over AI.
Anthropic was famously born in 2021 out of safety concerns that Amodei—then OpenAI’s vice president of research—had about his employer’s approach to AI.
Whereas Altman can be seen as a wheeler-dealer racing to cut big deals to grow fast, Amodei staked out a comparably measured position.
Not surprisingly, the two have been on opposite sides of policy debates around regulation. In California, Anthropic backed a first-of-its-kind law aimed at providing guardrails.
As this year began and it became clear both companies were thinking about IPOs, Amodei started taking veiled shots at OpenAI.
In early February, Anthropic launched a marketing campaign, including Super Bowl commercials, which took aim at OpenAI’s plans to bring ads to its chatbot.
Altman responded that the ads were dishonest.
By month’s end, the stakes grew bigger when Amodei rejected Pentagon efforts to get Anthropic to throw out its red lines on using its technology for mass domestic surveillance and fully autonomous weapons.
The principled stand threw Anthropic’s business into jeopardy. The federal government banned its use and Defense Secretary Pete Hegseth labeled the company a supply-chain risk.
Then Altman swooped in to cut his own deal with the Pentagon.
Following the blowup, Amodei told CBS News that Congress should weigh in on how AI could be used for mass surveillance.
Similarly, Altman said elected officials should determine how AI is used in national defense.
Still, it’s hard to imagine the two lobbying hand in hand soon.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,Iran’s historic capital is Ground Zero for the U.S.-Israeli air war,unknown,09/03/2026,Iran’s historic capital is Ground Zero for the U.S.-Israeli air war,"The U.S.-Israeli air war on Iran is leaving a trail of destruction across the capital of Tehran, spreading a sense of dread and paranoia across a 1,000-year-old city that has seen war before but never anything like this.
The first missiles fired in the war on Feb. 28 exploded in the center of Tehran and have rarely let up. Over eight days of conflict, over a third of at least 705 locations struck across Iran were located in Tehran.
The U.S.-Israeli focus on the sprawling capital is part of a decapitation strategy that began with the munitions that killed Supreme Leader Ayatollah Ali Khamenei and other senior leaders. It has continued with the destruction of hundreds of sites connected to Iran’s military and security institutions, which are run from Tehran.
But the campaign has also hit fuel tanks, cultural heritage sites, sports stadiums and tourist attractions. Golestan Palace, the former royal residence dating back to the 16th century and a World Heritage site, was damaged when airstrike shock waves shattered glass and caused debris to fall.
Late Saturday, strikes set fire on oil storage tanks at a refinery in the south of the capital, the first time energy infrastructure was hit.
The airstrikes have hit dozens of local units of the Islamic Revolutionary Guard Corps and its volunteer militia, the Basij, an attempt to tear down the regime’s repression apparatus.
More than 1,200 civilian Iranians have been killed in the conflict, more than twice the number in the 12-day war with Israel last summer.
Tehran residents said the city was functioning but thinned out after a mass exodus of people who had the means to leave.
Residents described a tense, surreal atmosphere. Missiles regularly streak across the sky. Explosions have become part of everyday life, rocking their homes.
Tehranis have taken to gathering on rooftops to watch airstrikes through the night, sharing food and drinks and filming explosions.
“It’s like an absurd picnic,” one woman said.
The regime’s security forces are still out in force on the capital’s streets, often in plain clothes, masked, and blending in with civilians.
The Basij has set up checkpoints where armed men search vehicles for satellite dishes, weapons and anything else suspicious.
Iran’s police chief ordered forces to shoot looters on sight, according to a text message.
Tehran has never experienced such an intense bombing campaign in such a short period. In the 1980s, Iraqi dictator Saddam Hussein bombed Iranian cities with jet fighters and missiles, killing hundreds over months.
By contrast, the Israeli military, backed by a formidable U.S. arsenal, struck hundreds of military targets on the first day of the current conflict.
Airstrikes have hit the heart of civilian life, inflicting damage on hospitals, schools and residential buildings.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,Iran is hitting the radars that underpin U.S. missile defenses,unknown,09/03/2026,"Iran is hitting the radars that 
underpin U.S. missile defenses","Iran is targeting the radar systems that serve as the eyes of the air defenses in the Middle East, hitting several in recent days and degrading the ability of the U.S. and its allies to track incoming missiles.
Iranian strikes have hit radar, communications and air defense systems in Qatar, the U.A.E., Jordan, Bahrain, Kuwait and Saudi Arabia.
The strikes are often carried out by Iran’s one-way attack drones, such as Shaheds, which are a fraction of the cost of the missiles that sophisticated U.S. systems were designed to defend against.
A spokesman for U.S. Central Command said the military remained at full combat capability despite the hits.
The U.S. says it is degrading Iran’s ability to launch attacks by the day.
The U.S. and its partners use a network of Thaads, Patriots and other systems to shoot down missiles, drones and rockets.
Those batteries depend on radar to detect incoming threats, and those systems are often rare and expensive.
One of the most significant strikes hit a sophisticated early-warning radar system at Qatar’s Al-Udeid, damaging the AN/FPS-132 radar.
The U.S. has deployed key radar systems in strategic locations around the world to protect against threats from Iran, North Korea, Russia and other adversaries.
The U.S. Army has only seven operational Thaad batteries in total. Of five rotating Thaads, two are currently in the Middle East—in Israel and Jordan.
Saudi Arabia and the U.A.E. have also purchased Thaad systems.
In many attacks, Iran has used one-way attack drones that explode on impact. Flying low and slow, the drones are difficult to defend against for some traditional air defenses.
Iran is firing fewer missiles than in its initial wave of attacks, but its drone attacks have continued at a steady pace.
Both sides have limitations on their stockpiles of munitions.
Iran is believed to have the capacity to produce thousands of drones, which it has also exported to Russia.
“The problem of complex and integrated air and missile attack is here,” an analyst said. “You have to have defense for your defenses.”",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,Aluminium records biggest weekly gain,unknown,09/03/2026,"Aluminium records
biggest weekly gain","Aluminium recorded its biggest weekly gain since 2023 after the deepening conflict in West Asia snarled shipments from the region and left traders bracing for more disruptions.
Prices on the London Metal Exchange climbed more than 4% on Friday, extending this week’s advance to about 9.7%. Earlier in the week, the benchmark contract spiked to levels last seen in 2022.
Now in the seventh day, the US-Israeli attacks on Iran—and Tehran’s response—have sent shock waves through the global aluminium industry.
Metal flows through the strategic Strait of Hormuz are effectively halted, and smelters in the Persian Gulf region have reported disruptions to deliveries and production this week.
The US Midwest premium rose to a fresh high of $1.075 a pound. European premiums also surged.
The Chinese aluminium industry is considering how to respond to prolonged disruptions. China has potential to plug emerging supply gaps, especially if global output of semi-fabricated aluminium gets hit.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,West Asia tensions to hit steel markets,unknown,09/03/2026,"West Asia tensions
to hit steel markets","The global steel industry, including India, is expected to face multiple market-related issues in the coming days as the escalating crisis in the Middle East impacts fuels cost that has lead to increased freight rates.
Military tensions in the region are increasing as Iran, and the US, along with Israel, continue to attack each other.
Crude oil, LNG, and freight costs are rising simultaneously, transmitting cost pressure directly into steel and steel-related commodity markets.
From an average of $70 a barrel before the war, crude oil prices have risen to about $90 per barrel, and the cost is expected to continue to rise in the coming days.
War has also impacted freight cost, which jumped almost 40% in recent times.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,Jaquar eyes scaling lighting biz revenue,unknown,09/03/2026,"Jaquar eyes scaling
lighting biz revenue","Bathroom and lighting solutions provider Jaquar Group is targeting to scale its lighting business revenue to ₹1,700 crore in the next three years.
The company has a portfolio that includes LED, commercial, outdoor, architectural and facade lighting, besides consumer lighting such as bulbs and tube lights.
“Over the next three years, we aim to scale the lighting business to ₹1,600 crore to ₹1,700 crore in revenue,” Jaquar Group’s director for lighting said.
Jaquar Lighting contributes 8-10% to Jaquar Group’s overall revenue.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,Euler calls to ease auto PLI norms,unknown,09/03/2026,"Euler calls to ease
auto PLI norms","There is a need to relax criteria for India’s PLI scheme for automobiles to enable electric vehicle startups to benefit and contribute to the country’s green mobility journey.
Eligibility criteria under the auto PLI scheme says that an OEM must have a minimum global group revenue of ₹10,000 crore and invest in fixed assets worth ₹3,000 crore.
The high ceiling for revenue and investments outlined in the scheme has meant that a company such as Euler Motors has not been able to participate.
Euler Motors has both electric four-wheeler and three-wheeler commercial cargo vehicles, which are covered under the PLI scheme.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,‘Prolonged war may hit fertilizers’,unknown,09/03/2026,"‘Prolonged war
may hit fertilizers’","India currently has sufficient availability of fertilizers, but prolonged conflict in West Asia could pose problems.
Fertilisers and Chemicals Travancore Limited (FACT), the largest supplier to South Indian states, relies on raw materials such as rock phosphate and phosphoric acid exported from several countries in West Asia and the Middle East, and they are brought via the sea route.
The prolonged conflict could cause significant damage to the global economy.
Currently, there is no harvest season in India; it will begin after July.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,Nari Shakti driving India’s progress: Modi,unknown,09/03/2026,Nari Shakti driving India’s progress: Modi,"Prime Minister Narendra Modi conveyed greetings to all women on the occasion of International Women’s Day, and said the achievements of India’s ‘Nari Shakti’ are a source of pride.
He said empowerment of women is at the core of his government’s various schemes and initiatives and it remains committed to creating opportunities that enable every woman to realise her full potential.
“Across every field, women are shaping India’s progress with determination, creativity and unmatched zeal,” he said.
Modi said as India progresses further, the aspirations and contributions of women will continue to guide the country’s collective journey towards a strong and prosperous nation.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,Nitish Kumar’s son Nishant joins JD(U),unknown,09/03/2026,"Nitish Kumar’s son
Nishant joins JD(U)","Bihar Chief Minister Nitish Kumar’s son Nishant Kumar joined the JD(U) and said he would work to strengthen the party’s organisation.
Nishant, an engineering graduate who is in his 40s, was inducted into the party at the party headquarters in the presence of top leaders.
After joining the party, Nishant said, “My father decided to go to the Rajya Sabha. It was his personal decision. We all respect it. We will keep working under his guidance. I will work to strengthen the organisation.”",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,Iraq oil output plunges about 60%,unknown,09/03/2026,"Iraq oil output
plunges about 60%","Iraq’s oil production has collapsed by about 60% as the Iran war means there aren’t enough tankers to load the nation’s crude.
The country is now pumping about 1.7 million to 1.8 million barrels of oil every day, down from about 4.3 million a day before the conflict began.
Iraq was the first major gulf producing country to have to cut output because of the conflict, a step that has since been followed by the UAE and Kuwait.
The war has effectively closed the Strait of Hormuz, meaning an ever-dwindling number of tankers to export the region’s barrels.",0
Mumbai_Mint_09-03-2026.pdf,/Users/kalyan/Library/CloudStorage/OneDrive-Personal/Kalyan/KK-Python/Kalyan-Jupyter-Notebooks/EPU/data/pdfs/Mumbai_Mint_09-03-2026.pdf,Nepal’s rapper-led centrist party set for landslide win,unknown,09/03/2026,"Nepal’s rapper-led
centrist party set
for landslide win","Nepal’s centrist RSP party of rapper-turned-politician Balendra Shah had secured a majority in the direct parliamentary elections, partial official results showed, and was heading for a landslide according to trends.
The 35-year-old’s Rastriya Swatantra Party (RSP) was also leading in the proportional representation vote.
The vote was the first since deadly September 2025 youth anti-corruption protests toppled the government.
Shah had defeated the veteran four-time prime minister K.P. Sharma Oli in his own seat.
Elections chose a new 275-member House of Representatives, with 185 seats chosen directly, and 110 by proportional representation.
Poll monitors said voting had been peaceful and orderly.
On Sunday afternoon, 153 of the direct election results had been declared: RSP leading with 117, Nepali Congress 17, and the Marxists trailing with seven.
The September 2025 youth-led demonstrations began over a brief social media ban but quickly tapped into broader grievances over corruption and a struggling economy.",0
